site_code,config_id,antenna_id,node,start_date,end_date,site_type,site_name,antenna_group,site_description,site_type_name,rkm,rkm_total,latitude,longitude
SUN,110,01,SUN_U,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,02,SUN_U,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,03,SUN_U,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,04,SUN_U,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,05,SUN_U,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,06,SUN_U,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,07,SUN_U,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,08,SUN_U,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Upstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,09,SUN_D,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,0A,SUN_D,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,0B,SUN_D,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,0C,SUN_D,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,0D,SUN_D,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,0E,SUN_D,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,0F,SUN_D,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SUN,110,10,SUN_D,2016-10-13T00:00:00Z,NA,INT,Sunnyside Instream Array,Downstream Array,"The Sunnyside instream PIT tag array is located 600M below Sunnyside dam on the Yakima river. The instream portion of the array consists of 16, 20ft PVC and HDPE flat plate antennas anchored to the substrate using M4 earth anchors. Antennas and enclosures were constructed by WDFW and Yakama Nation Fisheries. The upstream row has 8 antennas spanning the wetted width of the river during most flow conditions. The downstream row was initially installed with 3 antennas (09, 0A and 0B); the remaining 5 antennas were installed October 2016.  In July of 2018, all 8 antennas on the upper row were replaced with 4 inch, 20 ft HDPE flat plate antennas. The antennas are powered using ACN readers located just below the antennas in submersible enclosures. The Qube lite is located in a job box adjacent to a BOR building used for monitoring river conditions.  On 10/22/2018, the Qube was upgraded to a Qube 2.0. Grid power is used to run the site.",Instream Remote Detection System,539.166,705,46.496865,-120.442428
SWK,100,C1,SWK_U,2011-08-16T00:00:00Z,2012-12-31T00:00:00Z,INT,Lower Swauk Creek,UPSTREAM ARRAY,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,100,C2,SWK_U,2011-08-16T00:00:00Z,2012-12-31T00:00:00Z,INT,Lower Swauk Creek,MIDDLE ARRAY,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,100,C3,SWK_D,2011-08-16T00:00:00Z,2012-12-31T00:00:00Z,INT,Lower Swauk Creek,DOWNSTREAM ARRAY,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,110,C1,SWK_D,2012-12-31T00:00:00Z,2013-12-16T15:20:00Z,INT,Lower Swauk Creek,DOWNSTREAM ARRAY,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,110,C2,SWK_U,2012-12-31T00:00:00Z,2013-12-16T15:20:00Z,INT,Lower Swauk Creek,MIDDLE ARRAY,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,110,C3,SWK_U,2012-12-31T00:00:00Z,2013-12-16T15:20:00Z,INT,Lower Swauk Creek,UPSTREAM ARRAY,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,120,C1,SWK_U,2013-12-16T15:20:00Z,2016-03-01T00:00:00Z,INT,Lower Swauk Creek,UPSTREAM ARRAY,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,120,C2,SWK_U,2013-12-16T15:20:00Z,2016-03-01T00:00:00Z,INT,Lower Swauk Creek,MIDDLE ARRAY,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,120,C3,SWK_D,2013-12-16T15:20:00Z,2016-03-01T00:00:00Z,INT,Lower Swauk Creek,DOWNSTREAM ARRAY,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,130,01,SWK_U,2019-08-20T00:00:00Z,NA,INT,Lower Swauk Creek,Upstream Series,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,130,02,SWK_U,2019-08-20T00:00:00Z,NA,INT,Lower Swauk Creek,Upstream Series,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,130,03,SWK_D,2019-08-20T00:00:00Z,NA,INT,Lower Swauk Creek,Downstream Series,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
SWK,130,04,SWK_D,2019-08-20T00:00:00Z,NA,INT,Lower Swauk Creek,Downstream Series,"SWK is a permanent instream PIT tag detection system located at rkm 1.8 on lower Swauk creek.  SWK was originally installed at rkm 0.5 and was operational from August of 2011-February of 2016.  The site has been relocated to reduce the number of “dip in” detections as well as alleviating antenna noise issues.  The site now consists of four rows of antennas, two 20ft HDPE flat plates and two 20ft X 8ft PEX pass-through antennas separated by ~25ft.  All four rows of antennas span the wetted width of the channel during most flow conditions.   The antennas were built by Yakama Nation and WDFW staff and installed using Manta ray MR4 anchors and NRS straps.  The antennas are powered by Biomark IS1001 ACNs daisy chained to a Biomark IS1001 MTS.  The site is connected to grid power.",Instream Remote Detection System,539.274.001,814,47.255534,-120.69551
TAN,100,01,TAN_U,2010-02-18T00:00:00Z,2012-09-21T00:00:00Z,INT,Taneum Creek Instream,UPSTREAM ANTENNA,"TThe interrogation site is located on Taneum Creek. From 2010 through 2016, it was located near the mouth of the creek. In 2017, the site was relocated approximately 3 km upstream near the Taneum Canal Company diversion dam and fish screen. The site is currently operating two stream-width antennas in a pass over configuration, synchronized by a Biomark IS1001 Master Controller. Each antenna is approximately 8.5 meters (28 ft) in length and 1 m (3 ft) wide. Previous configurations used a Destron-Fearing FS1001M transceiver and had from 1 to 6 antennas.",Instream Remote Detection System,539.271.003,813,47.080914,-120.744452
TAN,100,02,TAN_U,2010-02-18T00:00:00Z,2012-09-21T00:00:00Z,INT,Taneum Creek Instream,MIDDLE ANTENNA,"TThe interrogation site is located on Taneum Creek. From 2010 through 2016, it was located near the mouth of the creek. In 2017, the site was relocated approximately 3 km upstream near the Taneum Canal Company diversion dam and fish screen. The site is currently operating two stream-width antennas in a pass over configuration, synchronized by a Biomark IS1001 Master Controller. Each antenna is approximately 8.5 meters (28 ft) in length and 1 m (3 ft) wide. Previous configurations used a Destron-Fearing FS1001M transceiver and had from 1 to 6 antennas.",Instream Remote Detection System,539.271.003,813,47.080914,-120.744452
TAN,100,03,TAN_D,2010-02-18T00:00:00Z,2012-09-21T00:00:00Z,INT,Taneum Creek Instream,DOWNSTREAM ANTENNA,"TThe interrogation site is located on Taneum Creek. From 2010 through 2016, it was located near the mouth of the creek. In 2017, the site was relocated approximately 3 km upstream near the Taneum Canal Company diversion dam and fish screen. The site is currently operating two stream-width antennas in a pass over configuration, synchronized by a Biomark IS1001 Master Controller. Each antenna is approximately 8.5 meters (28 ft) in length and 1 m (3 ft) wide. Previous configurations used a Destron-Fearing FS1001M transceiver and had from 1 to 6 antennas.",Instream Remote Detection System,539.271.003,813,47.080914,-120.744452
TAN,110,01,TAN_U,2012-09-21T00:00:00Z,2015-03-18T00:00:00Z,INT,Taneum Creek Instream,UPSTREAM ARRAY,"TThe interrogation site is located on Taneum Creek. From 2010 through 2016, it was located near the mouth of the creek. In 2017, the site was relocated approximately 3 km upstream near the Taneum Canal Company diversion dam and fish screen. The site is currently operating two stream-width antennas in a pass over configuration, synchronized by a Biomark IS1001 Master Controller. Each antenna is approximately 8.5 meters (28 ft) in length and 1 m (3 ft) wide. Previous configurations used a Destron-Fearing FS1001M transceiver and had from 1 to 6 antennas.",Instream Remote Detection System,539.271.003,813,47.080914,-120.744452
TAN,110,02,TAN_U,2012-09-21T00:00:00Z,2015-03-18T00:00:00Z,INT,Taneum Creek Instream,UPSTREAM ARRAY,"TThe interrogation site is located on Taneum Creek. From 2010 through 2016, it was located near the mouth of the creek. In 2017, the site was relocated approximately 3 km upstream near the Taneum Canal Company diversion dam and fish screen. The site is currently operating two stream-width antennas in a pass over configuration, synchronized by a Biomark IS1001 Master Controller. Each antenna is approximately 8.5 meters (28 ft) in length and 1 m (3 ft) wide. Previous configurations used a Destron-Fearing FS1001M transceiver and had from 1 to 6 antennas.",Instream Remote Detection System,539.271.003,813,47.080914,-120.744452
TAN,110,03,TAN_U,2012-09-21T00:00:00Z,2015-03-18T00:00:00Z,INT,Taneum Creek Instream,UPSTREAM ARRAY,"TThe interrogation site is located on Taneum Creek. From 2010 through 2016, it was located near the mouth of the creek. In 2017, the site was relocated approximately 3 km upstream near the Taneum Canal Company diversion dam and fish screen. The site is currently operating two stream-width antennas in a pass over configuration, synchronized by a Biomark IS1001 Master Controller. Each antenna is approximately 8.5 meters (28 ft) in length and 1 m (3 ft) wide. Previous configurations used a Destron-Fearing FS1001M transceiver and had from 1 to 6 antennas.",Instream Remote Detection System,539.271.003,813,47.080914,-120.744452
